match_id,season_id,season,date,home_team,away_team,home_goals,away_goals,has_data,home_possession_pct,away_possession_pct,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_blocked_shots,away_blocked_shots,home_big_chances,away_big_chances,home_chances_created,away_chances_created,home_xg_api,away_xg_api,home_passes,away_passes,home_pass_accuracy_pct,away_pass_accuracy_pct,home_corners,away_corners,home_crosses,away_crosses,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_offsides,away_offsides,home_saves,away_saves,home_clearances,away_clearances,home_duels_won,away_duels_won,home_tackles,away_tackles,home_tackles_successful,away_tackles_successful,home_key_passes,away_key_passes,home_penalty_goals,away_penalty_goals,home_own_goals,away_own_goals,home_touches_opp_box,away_touches_opp_box,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_counter_attacks,away_counter_attacks,home_goals,away_goals,home_xg_calc,away_xg_calc
cpl::Football_Match::54c530f9c48c47159e917aeed77c4117,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-07-28,Pacific,Valour,0,3,1,64,36,11,13,3,6,8,4,3,9,6,2,0,1,6,4,0,0,502,286,79,66,4,2,17,8,16,14,3,4,0,0,1,0,3,3,24,30,72,53,26,20,16,14,6,4,0,1,0,0,0,0,0,0,0,0,0,3,1.2,1.05
cpl::Football_Match::5c35869a75bc482c8a3afda6f63facf4,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-02,Pacific,Inter Toronto,1,1,1,38,62,3,11,1,2,3,5,0,6,1,3,1,2,3,7,0,0,308,522,73,83,4,4,16,17,8,15,2,1,0,0,2,0,0,0,25,26,56,34,19,12,14,6,3,7,0,0,0,0,0,0,0,0,0,0,1,1,0.41,0.88
cpl::Football_Match::84793632d6bb4df9a5a550c2c788b6d7,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-03,Atlético,Cavalry,1,2,1,57,43,18,16,5,5,7,9,11,7,3,4,1,2,15,10,0,0,454,336,84,79,1,4,13,11,7,13,0,3,0,0,1,3,3,4,9,17,56,35,19,19,13,12,15,10,0,0,0,0,0,0,0,0,0,1,1,2,1.42,1.54
cpl::Football_Match::2ba42d92228844bdac23fb237486892a,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-04,Valour,Forge,2,1,1,35,65,8,21,2,6,6,13,2,8,2,5,2,1,6,17,0,0,315,569,77,88,1,11,8,28,21,7,4,3,0,0,3,1,5,0,27,6,37,60,10,17,7,11,6,17,0,0,0,0,0,0,0,0,2,0,2,1,0.88,2.1
cpl::Football_Match::a40228a4e0234746b6ac07a3519a17aa,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-05,Wanderers,Vancouver,3,2,1,56,44,14,10,6,3,10,7,4,3,3,4,4,3,10,4,0,0,437,332,82,78,6,3,17,16,8,19,1,5,0,0,2,1,1,3,14,30,69,47,17,19,11,11,10,4,1,0,0,0,0,0,0,0,0,1,3,2,1.62,1.08
cpl::Football_Match::234f9b289e7840bc8935b3b26938a328,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-10,Cavalry,Wanderers,3,2,1,53,47,18,13,6,6,11,9,7,4,4,4,3,2,15,11,0,0,446,403,88,85,7,4,16,11,6,14,1,2,0,0,0,2,4,3,12,14,50,45,20,25,16,15,15,11,0,1,0,1,0,0,0,0,1,0,3,2,1.83,1.5
cpl::Football_Match::e50f20c772704232bb7e87edb8ce6a65,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-10,Forge,Atlético,3,0,1,40,60,12,11,5,4,9,3,3,8,3,4,3,0,9,7,0,0,328,502,82,88,6,5,11,17,13,10,2,1,0,0,3,2,4,2,17,11,38,57,14,26,8,21,9,7,0,0,0,0,0,0,0,0,2,0,3,0,1.42,0.8
cpl::Football_Match::b4ba31a9025a406bab6639686b6c9b11,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-11,Vancouver,Pacific,1,0,1,45,55,6,13,3,2,3,8,3,5,1,4,1,1,4,10,0,0,346,431,77,86,4,3,17,23,18,15,3,3,0,0,1,2,2,2,22,23,53,53,18,13,9,7,4,10,0,0,0,0,0,0,0,0,0,0,1,0,0.6,1.21
cpl::Football_Match::615f71ef005f4d2d9b6938db91de93f6,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-11,Valour,Inter Toronto,0,1,1,38,62,13,12,3,5,8,9,5,3,4,4,1,2,7,9,0,0,334,564,75,86,2,5,17,18,16,18,2,3,0,0,0,4,4,3,21,14,50,39,16,11,14,8,7,9,0,0,0,0,0,0,0,0,1,2,0,1,1.26,1.42
cpl::Football_Match::c0058e82bd524adea64360febf2ff60b,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-14,Forge,Wanderers,2,0,1,55,45,16,5,7,2,7,3,9,2,3,1,5,1,12,5,0,0,551,443,92,86,3,3,15,7,23,10,3,3,0,1,2,1,2,5,6,17,31,55,13,22,9,16,12,5,0,0,0,0,0,0,0,0,0,0,2,0,1.46,0.52
cpl::Football_Match::918f6127a39b446390babd48d9f75861,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-16,Inter Toronto,Cavalry,1,2,1,61,39,12,10,3,5,7,5,5,5,3,2,1,2,11,8,0,0,467,303,85,74,8,4,27,8,11,16,2,4,1,0,0,0,3,2,6,21,52,35,11,11,9,10,11,8,0,0,0,0,0,0,0,0,0,2,1,2,1.14,1.0
cpl::Football_Match::0e1c843219404ac5bd41b837eeb15845,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-17,Pacific,Atlético,0,3,1,64,36,12,9,6,6,8,7,4,2,1,2,3,1,8,5,0,0,535,310,85,75,5,5,26,12,10,12,2,3,0,0,3,0,3,5,20,31,54,52,23,18,17,13,8,5,0,0,0,0,0,0,0,0,0,0,0,3,1.38,1.2
cpl::Football_Match::ef11f3a08dc546f6b86368504e491be9,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-17,Valour,Wanderers,2,1,1,38,62,5,16,4,4,4,6,1,10,1,6,3,1,4,7,0,0,348,582,81,89,6,3,20,21,21,12,5,1,0,0,0,0,3,2,13,12,45,66,17,16,13,14,4,7,0,0,0,1,0,0,0,0,0,0,2,1,0.71,1.22
cpl::Football_Match::7fd6d576c5d648e5925ce61429474f65,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-18,Vancouver,Forge,1,2,1,47,53,18,10,4,6,7,6,11,4,7,2,1,2,10,9,0,0,355,402,81,84,3,8,23,20,14,10,1,3,0,0,1,4,4,3,24,29,60,58,22,18,12,5,10,9,0,0,0,0,0,0,0,0,0,2,1,2,1.37,1.14
cpl::Football_Match::fdce0d21fa764f0a874b1608992d9ef7,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-23,Inter Toronto,Forge,0,0,1,49,51,11,12,4,2,6,5,5,7,2,4,2,0,7,9,0,0,434,455,83,83,5,2,12,8,10,11,1,3,0,0,3,2,2,4,9,6,35,41,10,18,8,5,7,9,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.91
cpl::Football_Match::541252ee2544492689002c80b0456418,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-24,Wanderers,Atlético,1,1,1,59,41,6,9,1,3,3,5,3,4,3,2,2,2,1,6,0,0,470,317,84,79,2,5,5,17,13,22,1,5,0,0,1,0,2,0,19,10,68,41,25,15,15,10,1,6,1,0,0,0,0,0,0,0,0,1,1,1,0.5,0.87
cpl::Football_Match::0f2295f19d9744a3a5168893a05220ac,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-24,Cavalry,Pacific,1,0,1,66,34,22,4,8,3,13,3,9,1,8,1,1,1,17,2,0,0,567,292,87,74,5,3,24,14,10,11,1,2,0,0,2,4,3,7,10,32,43,49,9,24,5,13,17,2,0,0,0,0,0,0,0,0,0,0,1,0,2.23,0.54
cpl::Football_Match::646590497fa1467fb37b99f60c4a247f,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-25,Valour,Vancouver,1,2,1,57,43,19,10,6,3,13,7,6,3,8,1,2,1,15,9,0,0,425,327,83,78,6,4,29,13,8,16,2,0,0,1,1,2,1,5,16,20,59,36,14,13,11,10,15,9,0,0,0,0,0,0,0,0,2,0,1,2,2.04,1.08
cpl::Football_Match::907ceb9961bd46adba6ffa6c40d0c4be,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-30,Forge,Pacific,2,0,1,46,54,11,13,6,4,5,9,6,4,2,5,2,1,8,11,0,0,405,477,79,85,6,7,7,18,7,16,0,3,0,0,1,3,4,4,17,13,44,38,12,20,9,12,8,11,0,0,0,0,0,0,0,0,1,0,2,0,1.08,1.4
cpl::Football_Match::65b1adda6e764343b798d81d02988cbe,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-30,Cavalry,Valour,2,2,1,56,44,22,14,4,5,16,8,6,6,8,3,2,2,16,7,0,0,400,324,81,76,11,3,22,11,12,11,1,3,0,0,1,0,3,3,15,16,47,35,13,12,8,5,16,7,0,0,0,1,0,0,0,0,0,1,2,2,2.3,1.39
cpl::Football_Match::2dc5911c470e4a669ef9a139e20967b1,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-08-31,Atlético,Vancouver,1,0,1,40,60,16,5,3,1,10,3,6,2,4,2,3,0,10,5,0,0,321,483,74,82,7,4,13,15,11,8,1,1,0,0,2,2,1,2,19,14,51,50,17,19,13,11,10,5,0,0,0,0,0,0,0,0,1,0,1,0,1.53,0.47
cpl::Football_Match::17bfd50856e14da59beef978059640df,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-02,Wanderers,Inter Toronto,2,1,1,48,52,13,12,6,3,9,7,4,5,2,6,3,0,11,8,0,0,449,475,81,81,3,5,10,21,13,21,4,3,0,0,2,3,3,4,30,15,62,47,17,19,12,14,11,8,0,0,1,0,0,0,0,0,2,0,2,1,1.5,1.14
cpl::Football_Match::0236f9278a5a47a6b0b379510be21845,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-06,Vancouver,Inter Toronto,0,1,1,56,44,7,7,2,1,3,4,4,3,2,2,0,1,7,6,0,0,477,385,82,76,7,5,27,11,12,11,3,2,0,0,0,4,0,2,12,27,41,40,9,14,6,10,7,6,0,0,0,0,0,0,0,0,0,2,0,1,0.58,0.62
cpl::Football_Match::7c08666c369b4051ad2025b0fb4285f8,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-07,Forge,Cavalry,2,1,1,42,58,14,12,4,5,8,8,6,4,5,3,1,2,11,6,0,0,401,546,83,87,2,3,13,14,11,8,3,3,0,0,1,3,4,2,22,12,39,36,13,13,8,8,11,6,1,0,0,0,0,0,0,0,1,2,2,1,1.34,1.33
cpl::Football_Match::7af7126fe4dd40a0b5384dad40c62261,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-07,Pacific,Wanderers,3,0,1,40,60,20,8,10,4,13,3,7,5,5,3,7,0,14,7,0,0,314,482,78,83,4,6,12,9,17,14,3,3,0,2,3,0,4,7,12,15,63,51,21,16,18,10,14,7,1,0,0,0,0,0,0,0,2,1,3,0,2.27,0.71
cpl::Football_Match::38ada0fd9c1b482da8ddd393be77f71b,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-09,Valour,Atlético,1,1,1,48,52,7,9,4,1,4,6,3,3,1,2,2,1,7,7,0,0,427,458,85,87,4,5,12,25,9,18,3,2,0,0,2,2,0,3,25,19,48,52,17,22,14,14,7,7,0,1,0,0,0,0,0,0,1,1,1,1,0.77,0.86
cpl::Football_Match::9ad1569b09c549ab9daf05d12038bddf,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-13,Inter Toronto,Valour,1,1,1,60,40,11,5,4,2,7,2,4,3,4,1,2,1,8,4,0,0,621,426,90,83,6,1,29,7,10,15,4,2,0,0,0,0,1,4,10,30,36,34,12,12,9,6,8,4,0,0,0,0,0,0,0,0,0,1,1,1,1.16,0.43
cpl::Football_Match::7aa4de55a1054b86a0f03de61c1d1198,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-14,Wanderers,Forge,3,0,1,44,56,16,4,4,0,8,1,8,3,3,2,3,0,12,1,0,0,415,533,85,86,4,2,12,14,13,20,2,3,0,0,4,2,1,1,21,9,61,35,20,10,17,6,12,1,0,0,0,0,0,0,0,0,1,0,3,0,1.4,0.21
cpl::Football_Match::4aa83475a3e94d5bb1a77631fe2ed261,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-14,Pacific,Vancouver,3,0,1,41,59,19,10,10,1,12,7,7,3,3,1,5,0,12,7,0,0,278,401,63,73,3,10,13,19,12,18,3,4,0,0,3,1,1,7,20,26,71,61,24,15,15,8,12,7,0,0,0,0,0,0,0,0,0,0,3,0,2.15,0.98
cpl::Football_Match::e18441504cc14f008db1a8fad3ac8837,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-15,Cavalry,Atlético,2,2,1,61,39,14,14,5,3,9,6,5,8,2,4,0,1,12,11,0,0,549,338,87,81,2,6,19,15,5,11,3,2,0,0,0,1,1,3,14,14,54,41,13,14,8,10,12,11,0,0,0,0,0,0,0,0,0,0,2,2,1.48,1.11
cpl::Football_Match::40b374883ff44e22a9457b619a479c30,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-18,Wanderers,Pacific,2,2,1,45,55,11,14,4,6,8,6,3,8,0,3,1,1,9,6,0,0,360,423,75,78,5,9,9,27,8,19,3,1,1,0,1,1,4,2,42,13,70,52,23,21,18,16,9,6,0,0,0,0,0,0,0,0,1,0,2,2,1.25,1.26
cpl::Football_Match::d860e5fa93d64354b625aba0e345585c,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-20,Inter Toronto,Cavalry,0,2,1,62,38,6,14,1,6,3,9,3,5,1,1,1,4,4,9,0,0,471,302,83,76,7,4,36,10,14,14,5,4,1,0,2,1,2,1,13,30,66,56,22,18,17,10,4,9,0,0,0,0,0,0,0,0,0,3,0,2,0.5,1.53
cpl::Football_Match::73f1fc366a5749c6bc76766ceca8a574,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-21,Valour,Wanderers,1,1,1,49,51,11,16,3,8,9,8,2,8,2,3,5,3,7,16,0,0,432,448,85,82,6,6,11,18,17,10,4,4,0,0,1,1,7,1,21,15,38,62,12,24,8,13,7,16,0,0,0,0,0,0,0,0,2,0,1,1,1.29,1.6
cpl::Football_Match::ed6668be528d40c8a5d9999b500056d5,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-21,Vancouver,Forge,1,3,1,50,50,21,12,7,7,11,7,10,5,6,1,3,3,12,10,0,0,405,411,84,85,4,4,24,7,17,9,2,2,0,0,3,0,4,6,10,32,43,51,20,17,16,12,12,10,0,0,0,0,0,0,0,0,0,0,1,3,1.97,1.34
cpl::Football_Match::386e8d717c8a42bd9a00334ed875156c,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-22,Atlético,Pacific,1,1,1,54,46,12,9,3,1,7,6,5,3,3,4,1,1,9,7,0,0,462,400,83,81,6,5,19,13,17,8,2,4,0,0,3,1,0,2,21,27,54,56,18,17,11,10,9,7,0,0,0,0,0,0,0,0,1,0,1,1,1.14,0.86
cpl::Football_Match::58bbe577aefe44f7819f371df2da319b,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-28,Forge,Inter Toronto,2,0,1,48,52,15,7,7,0,11,4,4,3,2,1,2,1,10,5,0,0,437,470,88,86,4,4,14,25,12,12,2,3,0,0,3,0,0,5,17,13,38,54,12,28,9,15,10,5,0,0,0,0,0,0,0,0,2,0,2,0,1.79,0.57
cpl::Football_Match::eea263a74aa74a34a498eeea372a7810,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-28,Cavalry,Vancouver,0,0,1,66,34,15,6,4,2,4,1,11,5,1,2,0,0,13,4,0,0,536,274,84,68,8,1,18,12,11,16,3,2,0,0,1,2,2,4,9,17,51,45,12,20,6,13,13,4,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0.37
cpl::Football_Match::d9b12a55f1444351959e32e4b0c32ca7,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-29,Atlético,Wanderers,1,1,1,43,57,10,14,3,4,5,11,5,3,3,2,1,3,8,12,0,0,342,470,80,83,7,5,15,17,18,9,2,1,0,0,1,2,3,2,20,8,43,46,16,13,10,8,8,12,0,0,0,0,0,0,0,0,0,0,1,1,0.9,1.61
cpl::Football_Match::c7d2ffeffee64944a656e4b4812e8c1a,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-09-30,Valour,Pacific,1,0,1,53,47,10,14,0,3,4,9,6,5,7,4,0,1,4,11,0,0,443,378,77,73,5,8,18,24,13,17,2,2,0,1,0,4,3,0,20,19,55,59,17,20,11,14,4,11,0,0,0,1,0,0,0,0,0,0,1,0,0.66,1.38
cpl::Football_Match::29d4e4f60aa54ce3b599aaadbfa802df,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-10-05,Wanderers,Vancouver,1,1,1,64,36,26,8,12,2,20,6,6,2,6,2,3,2,19,5,0,0,442,262,84,64,9,3,34,8,17,23,4,3,1,1,3,1,1,11,13,31,70,50,16,22,12,15,19,5,0,1,0,0,0,0,0,0,0,0,1,1,3.18,0.88
cpl::Football_Match::54df3eb77a48464f8364da37a07a2411,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-10-05,Pacific,Cavalry,1,4,1,30,70,10,17,1,9,4,11,6,6,3,6,1,3,8,15,0,0,260,623,67,86,3,4,10,13,12,13,2,1,2,0,1,2,5,0,11,13,57,55,24,24,16,19,8,15,1,0,0,0,0,0,0,0,2,0,1,4,0.71,1.95
cpl::Football_Match::359e70e9e6594e89b1121729edba0ff0,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-10-06,Valour,Forge,0,1,1,49,51,12,19,4,4,9,10,3,9,2,9,0,0,10,12,0,0,434,442,84,86,6,9,17,25,12,9,0,2,0,0,1,2,3,4,22,12,41,51,17,16,10,7,10,12,0,0,0,0,0,0,0,0,0,1,0,1,1.37,1.67
cpl::Football_Match::717f0a06a1b44035818aae2fa15b8512,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-10-06,Inter Toronto,Atlético,1,0,1,62,38,2,9,1,1,2,9,0,0,1,3,0,0,1,7,0,0,585,352,88,83,5,5,14,14,9,14,3,1,0,1,0,3,1,0,18,19,39,46,16,18,12,13,1,7,0,0,0,0,0,0,0,0,0,1,1,0,0.29,1.13
cpl::Football_Match::e073a09ec5094280bb43da34c1c559b5,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-10-10,Inter Toronto,Pacific,1,2,1,51,49,9,14,4,4,7,8,2,6,2,3,2,3,7,10,0,0,405,386,82,83,4,12,21,25,11,13,4,3,0,0,2,2,3,3,22,15,34,45,14,18,8,14,7,10,0,0,0,0,0,0,0,0,0,1,1,2,1.1,1.34
cpl::Football_Match::c26ffcfc9df24682b016a2c679713fa6,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-10-12,Forge,Atlético,0,2,1,49,51,4,11,0,8,4,7,0,4,2,0,0,4,4,7,0,0,479,498,86,88,1,4,7,10,13,10,2,2,1,0,2,3,6,0,10,14,34,40,14,13,5,8,4,7,0,0,0,0,0,0,0,0,0,0,0,2,0.48,1.36
cpl::Football_Match::43d2262876fc4ed7864cb40814f60218,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-10-12,Cavalry,Wanderers,2,1,1,53,47,13,15,5,5,8,7,5,8,3,5,6,1,9,10,0,0,465,405,83,80,4,5,11,19,15,8,2,2,0,0,1,0,4,3,13,11,40,57,13,18,9,10,9,10,0,0,0,0,0,0,0,0,0,0,2,1,1.36,1.33
cpl::Football_Match::93f72b4f03ae489f8e5f6b745204afef,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-10-13,Vancouver,Valour,1,1,1,58,42,8,2,4,1,6,1,2,1,0,1,1,1,6,1,0,0,511,374,82,76,3,0,21,12,17,8,4,2,0,0,0,0,0,2,11,31,52,63,24,28,15,17,6,1,0,0,0,0,0,0,0,0,0,2,1,1,0.98,0.2
cpl::Football_Match::14a8c6ebcbe04240b8e29d478531fea3,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-10-19,Pacific,Forge,1,0,1,41,59,10,8,5,5,9,4,1,4,0,2,5,1,8,8,0,0,320,467,72,81,2,8,20,21,16,15,2,1,0,0,1,1,5,4,21,14,61,47,33,18,22,13,8,8,0,0,0,0,0,0,0,0,0,0,1,0,1.36,0.85
cpl::Football_Match::77a9f90502be4025b0513614884cc408,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-10-19,Valour,Cavalry,1,2,1,34,66,7,16,4,6,2,12,5,4,1,3,2,1,6,12,0,0,277,525,71,86,2,10,10,22,15,12,5,0,0,0,0,2,4,3,24,17,52,56,27,13,20,8,6,12,0,1,0,0,0,0,0,0,0,0,1,2,0.59,1.86
cpl::Football_Match::fb9bf6037b064bfdafcb664f299c5b82,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-10-19,Atlético,Vancouver,0,0,1,57,43,8,18,4,3,8,8,0,10,3,7,1,1,6,11,0,0,516,368,82,75,5,6,14,27,11,6,6,1,0,0,3,2,3,4,25,16,35,56,11,21,10,16,6,11,0,0,0,0,0,0,0,0,0,1,0,0,1.16,1.41
cpl::Football_Match::107246a7c5404969b7102428a9f5d381,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-10-19,Wanderers,Inter Toronto,2,1,1,46,54,10,9,4,2,6,7,4,2,5,3,3,1,9,6,0,0,457,526,83,86,3,6,12,18,10,12,3,3,0,0,4,2,2,2,17,14,43,52,13,24,7,18,9,6,0,0,1,0,0,0,0,0,0,0,2,1,1.04,1.0
cpl::Football_Match::8cfc2771f7044002880a9b4176008910,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-10-23,Inter Toronto,Pacific,2,0,1,47,53,8,7,4,1,3,4,5,3,2,4,1,1,6,6,0,0,377,415,76,82,5,5,13,30,15,15,2,1,0,0,0,2,1,2,30,13,51,52,15,14,9,8,6,6,0,0,0,0,0,0,0,0,2,1,2,0,0.71,0.62
cpl::Football_Match::3bb95cd05adf4e188b53277375471ee0,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-10-27,Atlético,Inter Toronto,2,2,1,45,55,13,8,7,2,7,4,6,4,2,4,2,1,8,4,0,0,540,658,79,83,8,2,22,12,18,15,3,3,0,0,0,1,0,5,13,26,60,65,24,24,16,14,8,4,1,0,0,0,0,0,0,0,0,0,2,2,1.37,0.7
cpl::Football_Match::5932f3f446eb41d9b04334d436bd52ca,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-10-27,Forge,Cavalry,0,1,1,62,38,16,10,5,5,7,9,9,1,6,1,3,3,10,8,0,0,480,312,84,71,8,1,34,6,13,6,1,0,0,0,2,0,3,5,8,32,63,62,29,24,12,20,10,8,0,0,0,0,0,0,0,0,0,1,0,1,1.36,1.36
cpl::Football_Match::096cc73c218b44eeb93e22cc18118541,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-11-02,Forge,Atlético,1,0,1,46,54,11,16,3,5,7,8,4,8,3,4,1,1,7,11,0,0,385,429,81,86,6,9,11,31,12,6,4,1,0,0,2,1,4,2,25,14,37,42,13,9,9,8,7,11,0,0,0,0,0,0,0,0,1,1,1,0,1.11,1.45
cpl::Football_Match::dd10bf451808432f9459f92299ba6be3,cpl::Football_Season::6fb9e6fae4f24ce9bf4fa3172616a762,2024,2024-11-09,Cavalry,Forge,2,1,1,41,59,17,10,6,2,11,7,6,3,7,3,2,1,10,7,0,0,312,443,76,80,3,9,16,17,13,14,3,2,0,0,0,1,1,4,25,13,63,56,22,29,12,17,10,7,1,0,0,0,0,0,0,0,3,0,2,1,1.8,1.03
0.9
cpl::Football_Match::eba9b93556504498a4a35606d7fc6a6d,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-05-04,Valour,Edmonton,1,2,1,59,41,20,8,7,4,12,4,8,4,7,2,4,2,15,7,0,0,507,345,82,72,2,4,12,17,18,15,1,0,0,0,0,2,2,5,13,27,52,72,15,28,11,22,15,7,1,0,0,0,0,0,0,0,1,0,1,2,2.03,0.8
cpl::Football_Match::df3f3b434b814a1e830fa3a5e3ad58ad,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-05-08,Forge,Pacific,3,0,1,47,53,8,12,4,2,5,8,3,4,1,2,3,2,7,10,0,0,463,510,78,83,6,3,8,25,14,11,1,0,0,0,0,1,2,1,21,12,74,78,28,30,18,19,7,10,0,0,0,0,0,0,0,0,0,0,3,0,0.89,1.18
cpl::Football_Match::d10c8ac32f9b44cf9ccb661d819966b0,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-05-08,Cavalry,Valour,1,0,1,58,42,12,7,3,4,7,4,5,3,1,0,1,0,4,6,0,0,437,322,76,63,3,5,16,12,15,16,3,3,0,0,5,0,4,2,8,19,61,46,19,12,12,9,4,6,0,0,0,0,0,0,0,0,0,0,1,0,1.14,0.77
cpl::Football_Match::a0becc8452f348078297ad49cef9154e,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-05-11,Valour,Wanderers,1,0,1,50,50,11,9,5,3,3,6,8,3,6,1,0,1,8,8,0,0,452,437,83,84,2,3,11,17,17,11,2,1,0,0,2,2,3,4,13,14,52,61,29,23,20,13,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0.85,0.96
cpl::Football_Match::382129f376f048f5ba09a465ee22e520,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-05-12,Forge,Cavalry,1,2,1,58,42,8,6,3,3,5,4,3,2,1,2,1,3,8,3,0,0,494,360,81,69,3,3,15,14,17,18,1,2,0,0,4,0,1,2,10,22,79,63,26,26,21,19,8,3,0,0,0,0,0,0,0,0,0,0,1,2,0.84,0.69
cpl::Football_Match::1e8bd90891074b0496972c64a0b0a91a,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-05-12,Edmonton,Pacific,0,0,1,36,64,11,7,2,1,5,4,6,3,5,4,0,0,9,5,0,0,290,537,74,88,5,1,21,9,9,12,2,1,1,0,1,3,1,2,7,27,45,39,16,12,8,8,9,5,0,0,0,0,0,0,0,0,1,1,0,0,0.88,0.62
